event_id,store_id,campaign_id,product_code,base_price,promo_type,quantity_sold(before_promo),quantity_sold(after_promo),product_name,category,city,campaign_name,start_date,end_date,revenue_before,revenue_after,quantity_change,revenue_change
b484bd,STTRV-1,CAMP_DIW_01,P06,415,25% OFF,36,34,Atliq_Fusion_Container_Set_of_3,Home Care,Trivandrum,Diwali,12-11-2023,18-11-2023,14940,14110,-2,-830
3aaafb,STMDU-2,CAMP_DIW_01,P06,415,25% OFF,50,43,Atliq_Fusion_Container_Set_of_3,Home Care,Madurai,Diwali,12-11-2023,18-11-2023,20750,17845,-7,-2905
20d916,STCBE-1,CAMP_DIW_01,P07,300,BOGOF,57,188,Atliq_Curtains,Home Care,Coimbatore,Diwali,12-11-2023,18-11-2023,17100,56400,131,39300
eccfbe,STCHE-1,CAMP_DIW_01,P02,860,33% OFF,364,451,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Chennai,Diwali,12-11-2023,18-11-2023,313040,387860,87,74820
71a7a0,STCHE-6,CAMP_DIW_01,P14,1020,BOGOF,59,195,Atliq_waterproof_Immersion_Rod,Home Appliances,Chennai,Diwali,12-11-2023,18-11-2023,60180,198900,136,138720
fd2628,STBLR-8,CAMP_DIW_01,P15,3000,500 Cashback,437,1306,Atliq_Home_Essential_8_Product_Combo,Combo1,Bengaluru,Diwali,12-11-2023,18-11-2023,1311000,3918000,869,2607000
7b187a,STVSK-1,CAMP_SAN_01,P14,1020,BOGOF,82,322,Atliq_waterproof_Immersion_Rod,Home Appliances,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,83640,328440,240,244800
345b49,STMDU-2,CAMP_SAN_01,P14,1020,BOGOF,76,300,Atliq_waterproof_Immersion_Rod,Home Appliances,Madurai,Sankranti,10-01-2024,16-01-2024,77520,306000,224,228480
1c4a78,STMLR-2,CAMP_SAN_01,P12,62,50% OFF,27,31,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Mangalore,Sankranti,10-01-2024,16-01-2024,1674,1922,4,248
70c312,STHYD-4,CAMP_SAN_01,P13,350,BOGOF,135,534,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Hyderabad,Sankranti,10-01-2024,16-01-2024,47250,186900,399,139650
1ee94b,STHYD-0,CAMP_DIW_01,P13,350,BOGOF,68,235,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Hyderabad,Diwali,12-11-2023,18-11-2023,23800,82250,167,58450
c381ea,STMLR-1,CAMP_SAN_01,P08,1190,BOGOF,27,106,Atliq_Double_Bedsheet_set,Home Care,Mangalore,Sankranti,10-01-2024,16-01-2024,32130,126140,79,94010
8724c8,STCBE-4,CAMP_SAN_01,P04,370,BOGOF,363,990,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Coimbatore,Sankranti,10-01-2024,16-01-2024,134310,366300,627,231990
8f3699,STVSK-3,CAMP_DIW_01,P03,156,25% OFF,196,174,Atliq_Suflower_Oil (1L),Grocery & Staples,Visakhapatnam,Diwali,12-11-2023,18-11-2023,30576,27144,-22,-3432
bfb2b4,STBLR-7,CAMP_SAN_01,P13,350,BOGOF,133,559,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Bengaluru,Sankranti,10-01-2024,16-01-2024,46550,195650,426,149100
19e2f0,STCHE-7,CAMP_SAN_01,P11,190,50% OFF,58,81,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Chennai,Sankranti,10-01-2024,16-01-2024,11020,15390,23,4370
a0d919,STMDU-1,CAMP_DIW_01,P08,1190,BOGOF,35,122,Atliq_Double_Bedsheet_set,Home Care,Madurai,Diwali,12-11-2023,18-11-2023,41650,145180,87,103530
98c85b,STMLR-2,CAMP_DIW_01,P13,350,BOGOF,38,133,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Mangalore,Diwali,12-11-2023,18-11-2023,13300,46550,95,33250
d60641,STHYD-0,CAMP_DIW_01,P03,156,25% OFF,351,305,Atliq_Suflower_Oil (1L),Grocery & Staples,Hyderabad,Diwali,12-11-2023,18-11-2023,54756,47580,-46,-7176
a340fc,STBLR-4,CAMP_DIW_01,P05,55,25% OFF,136,121,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Bengaluru,Diwali,12-11-2023,18-11-2023,7480,6655,-15,-825
4dca21,STVSK-1,CAMP_SAN_01,P04,370,BOGOF,252,985,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,93240,364450,733,271210
ff18f2,STVSK-3,CAMP_DIW_01,P15,3000,500 Cashback,260,681,Atliq_Home_Essential_8_Product_Combo,Combo1,Visakhapatnam,Diwali,12-11-2023,18-11-2023,780000,2043000,421,1263000
b79fd9,STVJD-1,CAMP_DIW_01,P04,290,25% OFF,150,123,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Vijayawada,Diwali,12-11-2023,18-11-2023,43500,35670,-27,-7830
c23e33,STHYD-6,CAMP_SAN_01,P11,190,50% OFF,49,69,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Hyderabad,Sankranti,10-01-2024,16-01-2024,9310,13110,20,3800
cf734f,STHYD-4,CAMP_SAN_01,P08,1190,BOGOF,51,203,Atliq_Double_Bedsheet_set,Home Care,Hyderabad,Sankranti,10-01-2024,16-01-2024,60690,241570,152,180880
0951b6,STMYS-1,CAMP_DIW_01,P09,110,50% OFF,103,159,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Mysuru,Diwali,12-11-2023,18-11-2023,11330,17490,56,6160
413f48,STVSK-0,CAMP_SAN_01,P14,1020,BOGOF,61,234,Atliq_waterproof_Immersion_Rod,Home Appliances,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,62220,238680,173,176460
de1ced,STCHE-3,CAMP_DIW_01,P03,156,25% OFF,330,290,Atliq_Suflower_Oil (1L),Grocery & Staples,Chennai,Diwali,12-11-2023,18-11-2023,51480,45240,-40,-6240
291ddf,STCBE-1,CAMP_SAN_01,P03,200,BOGOF,267,1054,Atliq_Suflower_Oil (1L),Grocery & Staples,Coimbatore,Sankranti,10-01-2024,16-01-2024,53400,210800,787,157400
aa1bbd,STCBE-0,CAMP_SAN_01,P10,50,25% OFF,25,22,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Coimbatore,Sankranti,10-01-2024,16-01-2024,1250,1100,-3,-150
53a947,STBLR-1,CAMP_SAN_01,P06,415,25% OFF,39,36,Atliq_Fusion_Container_Set_of_3,Home Care,Bengaluru,Sankranti,10-01-2024,16-01-2024,16185,14940,-3,-1245
b8f698,STMDU-3,CAMP_DIW_01,P10,65,50% OFF,68,76,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Madurai,Diwali,12-11-2023,18-11-2023,4420,4940,8,520
13ad42,STMDU-0,CAMP_DIW_01,P03,156,25% OFF,241,209,Atliq_Suflower_Oil (1L),Grocery & Staples,Madurai,Diwali,12-11-2023,18-11-2023,37596,32604,-32,-4992
93e61f,STBLR-4,CAMP_DIW_01,P10,65,50% OFF,92,120,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Bengaluru,Diwali,12-11-2023,18-11-2023,5980,7800,28,1820
3070a3,STVSK-3,CAMP_DIW_01,P10,65,50% OFF,68,76,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Visakhapatnam,Diwali,12-11-2023,18-11-2023,4420,4940,8,520
cf0a2a,STHYD-3,CAMP_DIW_01,P09,110,50% OFF,92,147,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Hyderabad,Diwali,12-11-2023,18-11-2023,10120,16170,55,6050
ae5745,STCBE-4,CAMP_DIW_01,P06,415,25% OFF,68,61,Atliq_Fusion_Container_Set_of_3,Home Care,Coimbatore,Diwali,12-11-2023,18-11-2023,28220,25315,-7,-2905
695cd9,STTRV-1,CAMP_SAN_01,P07,300,BOGOF,21,82,Atliq_Curtains,Home Care,Trivandrum,Sankranti,10-01-2024,16-01-2024,6300,24600,61,18300
b76614,STMLR-0,CAMP_SAN_01,P12,62,50% OFF,33,47,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Mangalore,Sankranti,10-01-2024,16-01-2024,2046,2914,14,868
d42636,STBLR-6,CAMP_SAN_01,P05,55,25% OFF,25,20,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Bengaluru,Sankranti,10-01-2024,16-01-2024,1375,1100,-5,-275
d9d3f4,STMYS-1,CAMP_DIW_01,P10,65,50% OFF,103,158,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Mysuru,Diwali,12-11-2023,18-11-2023,6695,10270,55,3575
8cbaa3,STHYD-2,CAMP_SAN_01,P08,1190,BOGOF,60,238,Atliq_Double_Bedsheet_set,Home Care,Hyderabad,Sankranti,10-01-2024,16-01-2024,71400,283220,178,211820
aaea9e,STTRV-0,CAMP_DIW_01,P10,65,50% OFF,68,93,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Trivandrum,Diwali,12-11-2023,18-11-2023,4420,6045,25,1625
34a266,STMLR-0,CAMP_DIW_01,P08,1190,BOGOF,24,70,Atliq_Double_Bedsheet_set,Home Care,Mangalore,Diwali,12-11-2023,18-11-2023,28560,83300,46,54740
b017e0,STMDU-3,CAMP_DIW_01,P02,860,33% OFF,276,345,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Madurai,Diwali,12-11-2023,18-11-2023,237360,296700,69,59340
7014a8,STBLR-8,CAMP_SAN_01,P14,1020,BOGOF,97,385,Atliq_waterproof_Immersion_Rod,Home Appliances,Bengaluru,Sankranti,10-01-2024,16-01-2024,98940,392700,288,293760
9e2de4,STMLR-0,CAMP_SAN_01,P07,300,BOGOF,21,54,Atliq_Curtains,Home Care,Mangalore,Sankranti,10-01-2024,16-01-2024,6300,16200,33,9900
ec29f9,STTRV-1,CAMP_SAN_01,P06,415,25% OFF,21,19,Atliq_Fusion_Container_Set_of_3,Home Care,Trivandrum,Sankranti,10-01-2024,16-01-2024,8715,7885,-2,-830
5c50b6,STHYD-6,CAMP_SAN_01,P09,90,25% OFF,55,45,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Hyderabad,Sankranti,10-01-2024,16-01-2024,4950,4050,-10,-900
e2a523,STHYD-5,CAMP_DIW_01,P07,300,BOGOF,59,195,Atliq_Curtains,Home Care,Hyderabad,Diwali,12-11-2023,18-11-2023,17700,58500,136,40800
166a02,STCHE-6,CAMP_SAN_01,P13,350,BOGOF,111,445,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Chennai,Sankranti,10-01-2024,16-01-2024,38850,155750,334,116900
61b929,STVSK-2,CAMP_DIW_01,P14,1020,BOGOF,33,109,Atliq_waterproof_Immersion_Rod,Home Appliances,Visakhapatnam,Diwali,12-11-2023,18-11-2023,33660,111180,76,77520
908a96,STHYD-4,CAMP_SAN_01,P12,62,50% OFF,52,72,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Hyderabad,Sankranti,10-01-2024,16-01-2024,3224,4464,20,1240
d0f417,STCBE-4,CAMP_DIW_01,P12,62,50% OFF,89,112,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Coimbatore,Diwali,12-11-2023,18-11-2023,5518,6944,23,1426
c4b10c,STCHE-5,CAMP_DIW_01,P06,415,25% OFF,87,77,Atliq_Fusion_Container_Set_of_3,Home Care,Chennai,Diwali,12-11-2023,18-11-2023,36105,31955,-10,-4150
e39703,STBLR-9,CAMP_DIW_01,P08,1190,BOGOF,47,163,Atliq_Double_Bedsheet_set,Home Care,Bengaluru,Diwali,12-11-2023,18-11-2023,55930,193970,116,138040
1.11E+11,STMYS-3,CAMP_SAN_01,P11,190,50% OFF,43,48,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Mysuru,Sankranti,10-01-2024,16-01-2024,8170,9120,5,950
029ff8,STMLR-0,CAMP_SAN_01,P01,172,33% OFF,169,236,Atliq_Masoor_Dal (1KG),Grocery & Staples,Mangalore,Sankranti,10-01-2024,16-01-2024,29068,40592,67,11524
daff65,STMLR-0,CAMP_DIW_01,P11,190,50% OFF,35,45,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Mangalore,Diwali,12-11-2023,18-11-2023,6650,8550,10,1900
108a63,STHYD-3,CAMP_SAN_01,P05,55,25% OFF,30,22,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Hyderabad,Sankranti,10-01-2024,16-01-2024,1650,1210,-8,-440
e7d681,STCHE-5,CAMP_DIW_01,P13,350,BOGOF,66,226,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Chennai,Diwali,12-11-2023,18-11-2023,23100,79100,160,56000
02fa4b,STVSK-4,CAMP_DIW_01,P01,172,33% OFF,155,218,Atliq_Masoor_Dal (1KG),Grocery & Staples,Visakhapatnam,Diwali,12-11-2023,18-11-2023,26660,37496,63,10836
2b0a40,STHYD-2,CAMP_DIW_01,P13,350,BOGOF,82,273,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Hyderabad,Diwali,12-11-2023,18-11-2023,28700,95550,191,66850
406a98,STBLR-5,CAMP_SAN_01,P01,172,33% OFF,264,361,Atliq_Masoor_Dal (1KG),Grocery & Staples,Bengaluru,Sankranti,10-01-2024,16-01-2024,45408,62092,97,16684
ad1849,STCHE-1,CAMP_DIW_01,P05,55,25% OFF,119,107,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Chennai,Diwali,12-11-2023,18-11-2023,6545,5885,-12,-660
cfa879,STCHE-4,CAMP_SAN_01,P13,350,BOGOF,114,502,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Chennai,Sankranti,10-01-2024,16-01-2024,39900,175700,388,135800
d2b963,STVJD-0,CAMP_SAN_01,P14,1020,BOGOF,48,187,Atliq_waterproof_Immersion_Rod,Home Appliances,Vijayawada,Sankranti,10-01-2024,16-01-2024,48960,190740,139,141780
2e3393,STCHE-3,CAMP_SAN_01,P14,1020,BOGOF,112,460,Atliq_waterproof_Immersion_Rod,Home Appliances,Chennai,Sankranti,10-01-2024,16-01-2024,114240,469200,348,354960
68718c,STCHE-0,CAMP_DIW_01,P04,290,25% OFF,309,265,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Chennai,Diwali,12-11-2023,18-11-2023,89610,76850,-44,-12760
591730,STBLR-2,CAMP_SAN_01,P09,90,25% OFF,64,53,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Bengaluru,Sankranti,10-01-2024,16-01-2024,5760,4770,-11,-990
7d1872,STMYS-2,CAMP_DIW_01,P02,860,33% OFF,283,430,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Mysuru,Diwali,12-11-2023,18-11-2023,243380,369800,147,126420
4b3df6,STTRV-1,CAMP_SAN_01,P14,1020,BOGOF,61,234,Atliq_waterproof_Immersion_Rod,Home Appliances,Trivandrum,Sankranti,10-01-2024,16-01-2024,62220,238680,173,176460
55b461,STMDU-0,CAMP_SAN_01,P06,415,25% OFF,21,17,Atliq_Fusion_Container_Set_of_3,Home Care,Madurai,Sankranti,10-01-2024,16-01-2024,8715,7055,-4,-1660
6b26bc,STHYD-2,CAMP_SAN_01,P05,55,25% OFF,24,18,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Hyderabad,Sankranti,10-01-2024,16-01-2024,1320,990,-6,-330
dbd453,STMLR-1,CAMP_SAN_01,P03,200,BOGOF,195,776,Atliq_Suflower_Oil (1L),Grocery & Staples,Mangalore,Sankranti,10-01-2024,16-01-2024,39000,155200,581,116200
1fcb3a,STVSK-4,CAMP_DIW_01,P05,55,25% OFF,89,72,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Visakhapatnam,Diwali,12-11-2023,18-11-2023,4895,3960,-17,-935
0a45d8,STTRV-0,CAMP_DIW_01,P02,860,33% OFF,196,303,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Trivandrum,Diwali,12-11-2023,18-11-2023,168560,260580,107,92020
e4235a,STVJD-0,CAMP_SAN_01,P09,90,25% OFF,33,30,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Vijayawada,Sankranti,10-01-2024,16-01-2024,2970,2700,-3,-270
ca1e8f,STHYD-1,CAMP_DIW_01,P08,1190,BOGOF,54,167,Atliq_Double_Bedsheet_set,Home Care,Hyderabad,Diwali,12-11-2023,18-11-2023,64260,198730,113,134470
aa76f1,STHYD-0,CAMP_SAN_01,P11,190,50% OFF,42,65,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Hyderabad,Sankranti,10-01-2024,16-01-2024,7980,12350,23,4370
e8aca2,STCBE-4,CAMP_DIW_01,P08,1190,BOGOF,40,119,Atliq_Double_Bedsheet_set,Home Care,Coimbatore,Diwali,12-11-2023,18-11-2023,47600,141610,79,94010
c8670a,STCHE-0,CAMP_DIW_01,P15,3000,500 Cashback,343,1056,Atliq_Home_Essential_8_Product_Combo,Combo1,Chennai,Diwali,12-11-2023,18-11-2023,1029000,3168000,713,2139000
c99d18,STCHE-7,CAMP_DIW_01,P08,1190,BOGOF,54,218,Atliq_Double_Bedsheet_set,Home Care,Chennai,Diwali,12-11-2023,18-11-2023,64260,259420,164,195160
bcbc28,STVSK-1,CAMP_DIW_01,P02,860,33% OFF,253,389,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Visakhapatnam,Diwali,12-11-2023,18-11-2023,217580,334540,136,116960
d7e3d8,STVJD-1,CAMP_DIW_01,P13,350,BOGOF,36,124,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Vijayawada,Diwali,12-11-2023,18-11-2023,12600,43400,88,30800
5991de,STMDU-0,CAMP_DIW_01,P09,110,50% OFF,43,58,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Madurai,Diwali,12-11-2023,18-11-2023,4730,6380,15,1650
4ad894,STMLR-1,CAMP_DIW_01,P03,156,25% OFF,192,165,Atliq_Suflower_Oil (1L),Grocery & Staples,Mangalore,Diwali,12-11-2023,18-11-2023,29952,25740,-27,-4212
72f1c0,STVSK-4,CAMP_DIW_01,P11,190,50% OFF,57,72,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Visakhapatnam,Diwali,12-11-2023,18-11-2023,10830,13680,15,2850
465ef1,STCHE-4,CAMP_DIW_01,P04,290,25% OFF,304,273,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Chennai,Diwali,12-11-2023,18-11-2023,88160,79170,-31,-8990
db76f3,STBLR-0,CAMP_DIW_01,P01,172,33% OFF,294,438,Atliq_Masoor_Dal (1KG),Grocery & Staples,Bengaluru,Diwali,12-11-2023,18-11-2023,50568,75336,144,24768
8f4f8c,STVJD-1,CAMP_DIW_01,P02,860,33% OFF,210,321,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Vijayawada,Diwali,12-11-2023,18-11-2023,180600,276060,111,95460
dd2475,STBLR-4,CAMP_DIW_01,P04,290,25% OFF,325,289,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Bengaluru,Diwali,12-11-2023,18-11-2023,94250,83810,-36,-10440
a0a2ec,STBLR-8,CAMP_SAN_01,P01,172,33% OFF,346,491,Atliq_Masoor_Dal (1KG),Grocery & Staples,Bengaluru,Sankranti,10-01-2024,16-01-2024,59512,84452,145,24940
0f1be6,STCBE-2,CAMP_DIW_01,P12,62,50% OFF,89,129,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Coimbatore,Diwali,12-11-2023,18-11-2023,5518,7998,40,2480
5b357f,STMDU-1,CAMP_DIW_01,P15,3000,500 Cashback,322,985,Atliq_Home_Essential_8_Product_Combo,Combo1,Madurai,Diwali,12-11-2023,18-11-2023,966000,2955000,663,1989000
380012,STMDU-3,CAMP_DIW_01,P06,415,25% OFF,56,50,Atliq_Fusion_Container_Set_of_3,Home Care,Madurai,Diwali,12-11-2023,18-11-2023,23240,20750,-6,-2490
3906da,STMLR-2,CAMP_SAN_01,P09,90,25% OFF,33,27,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Mangalore,Sankranti,10-01-2024,16-01-2024,2970,2430,-6,-540
c917a3,STCHE-3,CAMP_DIW_01,P04,290,25% OFF,350,311,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Chennai,Diwali,12-11-2023,18-11-2023,101500,90190,-39,-11310
3a8b79,STMDU-0,CAMP_DIW_01,P07,300,BOGOF,49,199,Atliq_Curtains,Home Care,Madurai,Diwali,12-11-2023,18-11-2023,14700,59700,150,45000
c48008,STBLR-2,CAMP_DIW_01,P14,1020,BOGOF,47,162,Atliq_waterproof_Immersion_Rod,Home Appliances,Bengaluru,Diwali,12-11-2023,18-11-2023,47940,165240,115,117300
88a405,STMLR-2,CAMP_DIW_01,P12,62,50% OFF,63,71,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Mangalore,Diwali,12-11-2023,18-11-2023,3906,4402,8,496
1ba928,STMDU-1,CAMP_DIW_01,P04,290,25% OFF,255,219,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Madurai,Diwali,12-11-2023,18-11-2023,73950,63510,-36,-10440
7d5e81,STCHE-5,CAMP_SAN_01,P07,300,BOGOF,43,167,Atliq_Curtains,Home Care,Chennai,Sankranti,10-01-2024,16-01-2024,12900,50100,124,37200
43feca,STMDU-3,CAMP_DIW_01,P13,350,BOGOF,56,184,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Madurai,Diwali,12-11-2023,18-11-2023,19600,64400,128,44800
9779b0,STVSK-2,CAMP_DIW_01,P10,65,50% OFF,85,128,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Visakhapatnam,Diwali,12-11-2023,18-11-2023,5525,8320,43,2795
bd2635,STHYD-5,CAMP_DIW_01,P04,290,25% OFF,327,310,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Hyderabad,Diwali,12-11-2023,18-11-2023,94830,89900,-17,-4930
4f255c,STHYD-1,CAMP_SAN_01,P08,1190,BOGOF,52,134,Atliq_Double_Bedsheet_set,Home Care,Hyderabad,Sankranti,10-01-2024,16-01-2024,61880,159460,82,97580
386fdc,STVSK-1,CAMP_DIW_01,P01,172,33% OFF,257,364,Atliq_Masoor_Dal (1KG),Grocery & Staples,Visakhapatnam,Diwali,12-11-2023,18-11-2023,44204,62608,107,18404
3df185,STCBE-2,CAMP_DIW_01,P11,190,50% OFF,40,62,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Coimbatore,Diwali,12-11-2023,18-11-2023,7600,11780,22,4180
a37f93,STVSK-3,CAMP_DIW_01,P14,1020,BOGOF,38,117,Atliq_waterproof_Immersion_Rod,Home Appliances,Visakhapatnam,Diwali,12-11-2023,18-11-2023,38760,119340,79,80580
939435,STMLR-2,CAMP_SAN_01,P07,300,BOGOF,24,96,Atliq_Curtains,Home Care,Mangalore,Sankranti,10-01-2024,16-01-2024,7200,28800,72,21600
38b760,STMDU-0,CAMP_DIW_01,P14,1020,BOGOF,33,126,Atliq_waterproof_Immersion_Rod,Home Appliances,Madurai,Diwali,12-11-2023,18-11-2023,33660,128520,93,94860
660f7c,STMYS-1,CAMP_SAN_01,P07,300,BOGOF,43,186,Atliq_Curtains,Home Care,Mysuru,Sankranti,10-01-2024,16-01-2024,12900,55800,143,42900
5c8b9f,STMDU-1,CAMP_DIW_01,P01,172,33% OFF,187,289,Atliq_Masoor_Dal (1KG),Grocery & Staples,Madurai,Diwali,12-11-2023,18-11-2023,32164,49708,102,17544
9.57E+11,STHYD-1,CAMP_SAN_01,P15,3000,500 Cashback,103,177,Atliq_Home_Essential_8_Product_Combo,Combo1,Hyderabad,Sankranti,10-01-2024,16-01-2024,309000,531000,74,222000
ddddb3,STBLR-2,CAMP_DIW_01,P09,110,50% OFF,103,136,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Bengaluru,Diwali,12-11-2023,18-11-2023,11330,14960,33,3630
90b2fb,STCHE-6,CAMP_DIW_01,P07,300,BOGOF,59,201,Atliq_Curtains,Home Care,Chennai,Diwali,12-11-2023,18-11-2023,17700,60300,142,42600
cf9994,STCHE-5,CAMP_SAN_01,P10,50,25% OFF,37,31,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Chennai,Sankranti,10-01-2024,16-01-2024,1850,1550,-6,-300
fb4f00,STCHE-0,CAMP_DIW_01,P11,190,50% OFF,80,102,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Chennai,Diwali,12-11-2023,18-11-2023,15200,19380,22,4180
b41e58,STCBE-4,CAMP_DIW_01,P02,860,33% OFF,255,377,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Coimbatore,Diwali,12-11-2023,18-11-2023,219300,324220,122,104920
567271,STMDU-0,CAMP_DIW_01,P10,65,50% OFF,78,102,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Madurai,Diwali,12-11-2023,18-11-2023,5070,6630,24,1560
902a62,STHYD-2,CAMP_DIW_01,P06,415,25% OFF,96,77,Atliq_Fusion_Container_Set_of_3,Home Care,Hyderabad,Diwali,12-11-2023,18-11-2023,39840,31955,-19,-7885
da5d21,STBLR-9,CAMP_DIW_01,P10,65,50% OFF,92,125,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Bengaluru,Diwali,12-11-2023,18-11-2023,5980,8125,33,2145
8f2264,STBLR-7,CAMP_DIW_01,P12,62,50% OFF,124,184,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Bengaluru,Diwali,12-11-2023,18-11-2023,7688,11408,60,3720
1e2a0e,STBLR-9,CAMP_DIW_01,P01,172,33% OFF,329,467,Atliq_Masoor_Dal (1KG),Grocery & Staples,Bengaluru,Diwali,12-11-2023,18-11-2023,56588,80324,138,23736
7a6449,STHYD-3,CAMP_DIW_01,P10,65,50% OFF,131,203,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Hyderabad,Diwali,12-11-2023,18-11-2023,8515,13195,72,4680
6.24E+11,STMLR-0,CAMP_SAN_01,P03,200,BOGOF,206,541,Atliq_Suflower_Oil (1L),Grocery & Staples,Mangalore,Sankranti,10-01-2024,16-01-2024,41200,108200,335,67000
5aa413,STCHE-1,CAMP_SAN_01,P08,1190,BOGOF,43,109,Atliq_Double_Bedsheet_set,Home Care,Chennai,Sankranti,10-01-2024,16-01-2024,51170,129710,66,78540
11a64e,STCHE-7,CAMP_SAN_01,P06,415,25% OFF,31,28,Atliq_Fusion_Container_Set_of_3,Home Care,Chennai,Sankranti,10-01-2024,16-01-2024,12865,11620,-3,-1245
67820e,STBLR-0,CAMP_SAN_01,P10,50,25% OFF,31,25,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Bengaluru,Sankranti,10-01-2024,16-01-2024,1550,1250,-6,-300
cd0d8e,STMDU-2,CAMP_DIW_01,P11,190,50% OFF,66,77,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Madurai,Diwali,12-11-2023,18-11-2023,12540,14630,11,2090
ee63b3,STHYD-4,CAMP_DIW_01,P02,860,33% OFF,362,521,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Hyderabad,Diwali,12-11-2023,18-11-2023,311320,448060,159,136740
abffa2,STCHE-5,CAMP_DIW_01,P07,300,BOGOF,59,206,Atliq_Curtains,Home Care,Chennai,Diwali,12-11-2023,18-11-2023,17700,61800,147,44100
5487a6,STBLR-0,CAMP_DIW_01,P03,156,25% OFF,358,315,Atliq_Suflower_Oil (1L),Grocery & Staples,Bengaluru,Diwali,12-11-2023,18-11-2023,55848,49140,-43,-6708
